ChannelName,ProductId,DateSold,SPV
Iemas,58,2018-01-08 08:33:07.000,448.1100
Iemas,58,2018-01-08 08:33:07.000,470.5900
AutoPedigree,16,2018-01-08 08:54:51.000,546.0000
AutoPedigree,7,2018-01-08 09:32:11.000,997.3900
AutoPedigree,7,2018-01-08 09:43:30.000,976.5600
AutoPedigree,7,2018-01-08 10:00:56.000,1365.3300
AutoPedigree,7,2018-01-08 10:14:26.000,883.2300
AutoPedigree,7,2018-01-08 11:01:29.000,760.7100
AutoPedigree,7,2018-01-08 11:49:45.000,1276.4700
AutoPedigree,7,2018-01-08 11:58:06.000,718.8100
AutoPedigree,7,2018-01-08 12:26:19.000,644.3300
AutoPedigree,7,2018-01-08 12:42:57.000,939.8100
AutoPedigree,7,2018-01-08 12:49:50.000,956.3200
AutoPedigree,18,2018-01-08 13:28:26.000,672.2500
AutoPedigree,7,2018-01-08 13:50:23.000,1102.0200
AutoPedigree,7,2018-01-08 14:08:23.000,857.4700
AutoPedigree,16,2018-01-08 15:33:00.000,666.4200
AutoPedigree,58,2018-01-09 06:02:22.000,782.9600
AutoPedigree,7,2018-01-09 06:18:23.000,499.8400
AutoPedigree,7,2018-01-09 06:18:23.000,499.8400
AutoPedigree,58,2018-01-09 06:20:59.000,1150.5000
AutoPedigree,7,2018-01-09 07:13:36.000,739.9500
AutoPedigree,16,2018-01-09 07:49:48.000,730.6600
AutoPedigree,7,2018-01-09 08:02:17.000,929.9800
AutoPedigree,7,2018-01-09 08:03:33.000,750.7500
AutoPedigree,15,2018-01-09 08:27:39.000,671.4900
AutoPedigree,7,2018-01-09 09:05:18.000,769.6600
AutoPedigree,7,2018-01-09 09:21:54.000,1249.2500
AutoPedigree,7,2018-01-09 09:24:39.000,881.5500
AutoPedigree,7,2018-01-09 09:24:39.000,881.5500
AutoPedigree,7,2018-01-09 09:24:39.000,898.8800
AutoPedigree,7,2018-01-09 09:24:39.000,920.4600
BOWER,6,2018-01-09 10:11:35.000,340.6300
AutoPedigree,16,2018-01-09 10:17:32.000,464.7500
AutoPedigree,7,2018-01-09 10:50:09.000,1173.3800
AutoPedigree,7,2018-01-09 10:52:49.000,1157.7500
AutoPedigree,7,2018-01-09 12:27:39.000,1023.1500
AutoPedigree,15,2018-01-09 12:37:55.000,1055.6700
AutoPedigree,7,2018-01-09 14:04:34.000,617.3100
AutoPedigree,17,2018-01-09 14:05:47.000,762.9900
AutoPedigree,7,2018-01-09 14:06:59.000,1127.2300
Uhuru,6,2018-01-09 14:35:58.000,1192.3000
AutoPedigree,7,2018-01-09 14:47:28.000,1645.6300
AutoPedigree,7,2018-01-09 15:47:25.000,519.7000
AutoPedigree,7,2018-01-10 05:37:59.000,728.2500
AutoPedigree,7,2018-01-10 05:37:59.000,1256.6900
AutoPedigree,7,2018-01-10 06:21:07.000,1355.9900
AutoPedigree,7,2018-01-10 06:22:29.000,519.3500
AutoPedigree,7,2018-01-10 06:25:49.000,756.2300
AutoPedigree,9,2018-01-10 07:05:29.000,1361.3800
AutoPedigree,7,2018-01-10 07:08:08.000,2747.5800
AutoPedigree,17,2018-01-10 07:53:05.000,978.7400
AutoPedigree,7,2018-01-10 07:57:35.000,973.0100
AutoPedigree,7,2018-01-10 08:03:05.000,1266.5900
WKIA,10,2018-01-10 08:34:08.000,908.2500
WKIA,10,2018-01-10 08:34:08.000,1001.0000
BOWER,18,2018-01-10 09:30:30.000,833.3700
AutoPedigree,7,2018-01-10 10:31:02.000,804.7500
AutoPedigree,7,2018-01-10 10:31:02.000,821.4875
BOWER,18,2018-01-10 10:31:23.000,598.4400
AutoPedigree,7,2018-01-10 11:20:34.000,489.4800
BOWER,18,2018-01-10 11:38:44.000,461.9500
AutoPedigree,7,2018-01-10 11:51:17.000,1233.5400
Iemas,58,2018-01-10 11:56:16.000,260.7800
Iemas,58,2018-01-10 11:56:16.000,872.0800
Iemas,58,2018-01-10 11:56:16.000,976.9700
AutoPedigree,16,2018-01-10 12:06:45.000,671.3100
AutoPedigree,15,2018-01-10 12:30:23.000,512.9200
BOWER,18,2018-01-10 13:30:46.000,545.1300
WKIA,10,2018-01-10 13:38:37.000,1004.7300
AutoPedigree,7,2018-01-10 13:48:03.000,816.8000
AutoPedigree,7,2018-01-10 13:49:20.000,744.4500
AutoPedigree,7,2018-01-10 13:51:35.000,340.7100
AutoPedigree,7,2018-01-10 13:51:35.000,494.8000
AutoPedigree,17,2018-01-10 13:58:39.000,545.0000
AutoPedigree,17,2018-01-10 14:11:37.000,658.5000
AutoPedigree,7,2018-01-10 14:23:19.000,562.8700
AutoPedigree,58,2018-01-10 14:30:07.000,990.1600
AutoPedigree,7,2018-01-10 14:31:51.000,984.1000
AutoPedigree,7,2018-01-10 14:58:06.000,664.1900
AutoPedigree,7,2018-01-11 06:03:57.000,765.9300
AutoPedigree,7,2018-01-11 06:38:36.000,717.5900
AutoPedigree,7,2018-01-11 06:52:31.000,1030.6300
AutoPedigree,6,2018-01-11 07:03:32.000,902.5200
AutoPedigree,7,2018-01-11 07:17:03.000,921.9500
AutoPedigree,18,2018-01-11 07:38:26.000,464.7500
AutoPedigree,7,2018-01-11 07:45:27.000,727.9800
AutoPedigree,7,2018-01-11 08:01:21.000,848.3800
AutoPedigree,7,2018-01-11 10:42:43.000,1476.3900
AutoPedigree,7,2018-01-11 10:45:19.000,554.7300
AutoPedigree,7,2018-01-11 10:49:33.000,649.9600
AutoPedigree,7,2018-01-11 11:41:05.000,1379.6700
AutoPedigree,7,2018-01-11 12:23:39.000,907.9600
AutoPedigree,7,2018-01-11 12:28:47.000,635.0100
AutoPedigree,7,2018-01-11 12:57:07.000,742.0200
AutoPedigree,17,2018-01-11 13:26:00.000,588.1100
AutoPedigree,7,2018-01-11 13:40:08.000,678.0000
AutoPedigree,7,2018-01-11 13:40:08.000,1083.6075
AutoPedigree,7,2018-01-11 13:40:08.000,678.0000
AutoPedigree,7,2018-01-11 13:40:08.000,1083.6075
AutoPedigree,7,2018-01-11 13:48:56.000,2333.2100
AutoPedigree,7,2018-01-11 13:52:59.000,1186.4100
AutoPedigree,7,2018-01-11 15:04:21.000,1139.0300
AutoPedigree,7,2018-01-11 15:20:16.000,1013.9100
AutoPedigree,7,2018-01-11 15:20:16.000,1013.9100
AutoPedigree,9,2018-01-12 06:00:57.000,888.7300
